timestamp,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,upstream_timeout_rate
2026-06-01T03:44:00Z,12.41,50.5,0.22,0.08
2026-06-01T03:44:30Z,13.63,77.9,0.01,0.04
2026-06-01T03:45:00Z,14.05,40.0,0.24,0.01
2026-06-01T03:45:30Z,11.56,77.8,0.15,0.28
2026-06-01T03:46:00Z,10.84,50.6,0.25,0.35
2026-06-01T03:46:30Z,13.01,65.2,0.25,0.29
2026-06-01T03:47:00Z,12.97,57.8,0.22,0.27
2026-06-01T03:47:30Z,11.24,58.0,0.26,0.42
2026-06-01T03:48:00Z,12.01,45.8,0.36,0.07
2026-06-01T03:48:30Z,12.3,94.2,0.4,0.22
2026-06-01T03:49:00Z,12.64,59.1,0.28,0.26
2026-06-01T03:49:30Z,12.01,69.0,0.2,0.13
2026-06-01T03:50:00Z,15.89,47.0,0.28,0.06
2026-06-01T03:50:30Z,11.19,40.0,0.21,0.11
2026-06-01T03:51:00Z,9.5,86.3,0.28,0.33
2026-06-01T03:51:30Z,11.86,47.3,0.17,0.14
2026-06-01T03:52:00Z,16.82,40.0,0.33,0.15
2026-06-01T03:52:30Z,12.79,68.6,0.11,0.21
2026-06-01T03:53:00Z,11.25,73.4,0.16,0.27
2026-06-01T03:53:30Z,10.57,46.5,0.36,0.26
2026-06-01T03:54:00Z,13.28,74.2,0.29,0.34
2026-06-01T03:54:30Z,11.48,97.3,0.29,0.13
2026-06-01T03:55:00Z,12.77,56.9,0.18,0.06
2026-06-01T03:55:30Z,16.71,79.3,0.1,0.23
2026-06-01T03:56:00Z,16.81,42.9,0.17,0.01
2026-06-01T03:56:30Z,10.24,67.5,0.34,0.02
2026-06-01T03:57:00Z,15.48,96.2,0.08,0.22
2026-06-01T03:57:30Z,10.73,74.5,0.03,0.19
2026-06-01T03:58:00Z,12.03,40.0,0.1,0.37
2026-06-01T03:58:30Z,13.13,40.0,0.32,0.07
2026-06-01T03:59:00Z,13.29,70.2,0.26,0.04
2026-06-01T03:59:30Z,13.58,57.2,0.4,0.39
2026-06-01T04:00:00Z,15.35,84.5,0.13,0.25
2026-06-01T04:00:30Z,14.93,49.8,0.01,0.19
2026-06-01T04:01:00Z,13.27,73.2,0.37,0.29
2026-06-01T04:01:30Z,13.22,74.6,0.37,0.21
2026-06-01T04:02:00Z,11.07,43.3,0.08,0.24
2026-06-01T04:02:30Z,11.69,78.6,0.33,0.34
2026-06-01T04:03:00Z,14.56,78.3,0.02,0.28
2026-06-01T04:03:30Z,13.71,40.0,0.15,0.23
2026-06-01T04:04:00Z,12.72,75.8,0.27,0.31
2026-06-01T04:04:30Z,14.54,82.6,0.12,0.16
2026-06-01T04:05:00Z,12.4,54.3,0.01,0.39
2026-06-01T04:05:30Z,15.07,43.2,0.1,0.33
2026-06-01T04:06:00Z,11.07,59.5,0.28,0.16
2026-06-01T04:06:30Z,12.45,71.1,0.27,0.28
2026-06-01T04:07:00Z,8.63,87.5,0.25,0.45
2026-06-01T04:07:30Z,13.26,40.0,0.29,0.38
2026-06-01T04:08:00Z,11.44,40.0,0.15,0.25
2026-06-01T04:08:30Z,15.78,94.2,0.26,0.03
2026-06-01T04:09:00Z,11.49,75.9,0.3,0.07
2026-06-01T04:09:30Z,12.05,58.6,0.1,0.23
2026-06-01T04:10:00Z,13.41,54.7,0.23,0.31
2026-06-01T04:10:30Z,17.95,57.9,0.19,0.16
2026-06-01T04:11:00Z,13.67,40.0,0.05,0.28
2026-06-01T04:11:30Z,13.14,99.6,0.15,0.38
2026-06-01T04:12:00Z,15.09,83.6,0.11,0.14
2026-06-01T04:12:30Z,13.87,48.0,0.36,0.15
2026-06-01T04:13:00Z,15.36,63.9,0.27,0.05
2026-06-01T04:13:30Z,13.46,40.0,0.37,0.12
2026-06-01T04:14:00Z,12.89,43.9,0.07,0.2
2026-06-01T04:14:30Z,12.47,91.0,0.14,0.16
2026-06-01T04:15:00Z,11.19,47.5,0.32,0.13
2026-06-01T04:15:30Z,13.69,76.1,0.35,0.08
2026-06-01T04:16:00Z,14.48,40.1,0.01,0.33
2026-06-01T04:16:30Z,13.26,54.2,0.11,0.39
2026-06-01T04:17:00Z,12.8,70.6,0.3,0.2
2026-06-01T04:17:30Z,13.5,70.8,0.38,0.06
2026-06-01T04:18:00Z,12.02,75.1,0.15,0.3
2026-06-01T04:18:30Z,14.48,41.1,0.34,0.22
2026-06-01T04:19:00Z,10.09,53.5,0.27,0.38
2026-06-01T04:19:30Z,12.54,53.0,0.3,0.46
2026-06-01T04:20:00Z,11.52,55.7,0.11,0.36
2026-06-01T04:20:30Z,12.28,67.2,0.03,0.19
2026-06-01T04:21:00Z,10.43,52.1,0.26,0.11
2026-06-01T04:21:30Z,15.47,54.4,0.29,0.01
2026-06-01T04:22:00Z,12.77,75.0,0.06,0.05
2026-06-01T04:22:30Z,9.85,40.0,0.11,0.4
2026-06-01T04:23:00Z,14.52,40.0,0.05,0.43
2026-06-01T04:23:30Z,12.95,60.0,0.15,0.27
2026-06-01T04:24:00Z,12.98,40.0,0.31,0.43
2026-06-01T04:24:30Z,11.85,64.4,0.34,0.06
2026-06-01T04:25:00Z,12.15,89.4,0.35,0.18
2026-06-01T04:25:30Z,13.6,40.0,0.09,0.47
2026-06-01T04:26:00Z,15.76,95.4,0.0,0.49
2026-06-01T04:26:30Z,10.46,61.6,0.2,0.15
2026-06-01T04:27:00Z,12.68,73.0,0.17,0.47
2026-06-01T04:27:30Z,11.95,58.0,0.39,0.42
2026-06-01T04:28:00Z,16.0,61.3,0.0,0.08
2026-06-01T04:28:30Z,13.2,49.2,0.1,0.44
2026-06-01T04:29:00Z,12.78,45.2,0.06,0.31
2026-06-01T04:29:30Z,17.45,40.0,0.34,0.42
2026-06-01T04:30:00Z,10.65,48.9,0.32,0.3
2026-06-01T04:30:30Z,13.32,40.0,0.16,0.07
2026-06-01T04:31:00Z,16.18,40.0,0.32,0.47
2026-06-01T04:31:30Z,12.67,53.2,0.15,0.33
2026-06-01T04:32:00Z,15.51,125.4,0.11,0.31
2026-06-01T04:32:30Z,11.83,42.5,0.21,0.29
2026-06-01T04:33:00Z,14.64,77.1,0.02,0.39
2026-06-01T04:33:30Z,14.74,60.8,0.0,0.1
2026-06-01T04:34:00Z,17.62,40.0,0.1,0.13
2026-06-01T04:34:30Z,14.4,42.0,0.37,0.4
2026-06-01T04:35:00Z,15.56,48.2,0.12,0.37
2026-06-01T04:35:30Z,11.6,67.9,0.29,0.13
2026-06-01T04:36:00Z,16.95,79.9,0.04,0.22
2026-06-01T04:36:30Z,14.89,88.5,0.07,0.08
2026-06-01T04:37:00Z,7.88,79.3,0.37,0.05
2026-06-01T04:37:30Z,12.68,40.0,0.08,0.0
2026-06-01T04:38:00Z,16.33,56.5,0.33,0.46
2026-06-01T04:38:30Z,14.16,70.0,0.2,0.39
2026-06-01T04:39:00Z,11.98,46.9,0.1,0.34
2026-06-01T04:39:30Z,18.43,72.8,0.16,0.11
2026-06-01T04:40:00Z,13.11,103.7,0.08,0.26
2026-06-01T04:40:30Z,14.34,46.9,0.3,0.13
2026-06-01T04:41:00Z,13.14,40.0,0.09,0.1
2026-06-01T04:41:30Z,15.44,48.7,0.03,0.1
2026-06-01T04:42:00Z,15.07,76.9,0.26,0.05
2026-06-01T04:42:30Z,13.47,90.1,0.32,0.34
2026-06-01T04:43:00Z,17.27,76.7,0.2,0.16
2026-06-01T04:43:30Z,13.5,52.4,0.05,0.15
2026-06-01T04:44:00Z,15.35,111.8,0.22,0.01
2026-06-01T04:44:30Z,14.07,70.1,0.06,0.07
2026-06-01T04:45:00Z,12.64,47.2,0.0,0.16
2026-06-01T04:45:30Z,11.62,43.5,0.23,0.4
2026-06-01T04:46:00Z,11.31,64.4,0.16,0.22
2026-06-01T04:46:30Z,12.07,57.5,0.32,0.09
2026-06-01T04:47:00Z,16.12,73.8,0.4,0.24
2026-06-01T04:47:30Z,13.15,40.0,0.4,0.15
2026-06-01T04:48:00Z,16.09,40.0,0.23,0.16
2026-06-01T04:48:30Z,11.35,40.0,0.02,0.39
2026-06-01T04:49:00Z,14.65,51.3,0.12,0.44
2026-06-01T04:49:30Z,13.37,72.8,0.35,0.46
2026-06-01T04:50:00Z,10.91,55.5,0.01,0.37
2026-06-01T04:50:30Z,15.83,67.3,0.1,0.05
2026-06-01T04:51:00Z,15.93,63.0,0.22,0.27
2026-06-01T04:51:30Z,13.26,67.1,0.24,0.31
2026-06-01T04:52:00Z,11.4,40.0,0.31,0.19
2026-06-01T04:52:30Z,15.58,41.1,0.25,0.44
2026-06-01T04:53:00Z,11.49,61.0,0.06,0.21
2026-06-01T04:53:30Z,13.88,60.3,0.16,0.2
2026-06-01T04:54:00Z,15.21,81.7,0.33,0.01
2026-06-01T04:54:30Z,15.17,130.8,0.31,0.0
2026-06-01T04:55:00Z,16.85,63.2,0.32,0.35
2026-06-01T04:55:30Z,16.71,67.7,0.34,0.36
2026-06-01T04:56:00Z,14.4,41.9,0.12,0.23
2026-06-01T04:56:30Z,13.43,63.6,0.02,0.39
2026-06-01T04:57:00Z,11.93,80.6,0.34,0.46
2026-06-01T04:57:30Z,15.0,74.8,0.3,0.19
2026-06-01T04:58:00Z,16.72,72.8,0.27,0.09
2026-06-01T04:58:30Z,14.85,62.0,0.08,0.1
2026-06-01T04:59:00Z,16.8,40.0,0.33,0.31
2026-06-01T04:59:30Z,12.59,62.3,0.36,0.13
2026-06-01T05:00:00Z,15.76,61.8,0.28,0.05
2026-06-01T05:00:30Z,14.94,80.3,0.35,0.27
2026-06-01T05:01:00Z,13.64,59.3,0.33,0.26
2026-06-01T05:01:30Z,15.75,40.0,0.12,0.27
2026-06-01T05:02:00Z,10.25,77.2,0.37,0.24
2026-06-01T05:02:30Z,14.09,57.6,0.35,0.34
2026-06-01T05:03:00Z,17.97,58.2,0.11,0.14
2026-06-01T05:03:30Z,13.45,49.1,0.13,0.36
2026-06-01T05:04:00Z,14.41,44.7,0.05,0.2
2026-06-01T05:04:30Z,13.84,59.0,0.07,0.15
2026-06-01T05:05:00Z,10.93,55.0,0.25,0.38
2026-06-01T05:05:30Z,15.61,58.8,0.11,0.42
2026-06-01T05:06:00Z,13.07,56.8,0.39,0.41
2026-06-01T05:06:30Z,16.62,77.4,0.33,0.33
2026-06-01T05:07:00Z,13.15,100.3,0.3,0.13
2026-06-01T05:07:30Z,15.29,64.5,0.29,0.15
2026-06-01T05:08:00Z,14.38,51.8,0.32,0.46
2026-06-01T05:08:30Z,16.49,90.3,0.33,0.46
2026-06-01T05:09:00Z,17.11,79.6,0.26,0.09
2026-06-01T05:09:30Z,12.55,63.3,0.21,0.06
2026-06-01T05:10:00Z,17.64,55.5,0.34,0.01
2026-06-01T05:10:30Z,9.8,66.4,0.17,0.18
2026-06-01T05:11:00Z,16.93,70.9,0.34,0.44
2026-06-01T05:11:30Z,14.52,90.1,0.34,0.44
2026-06-01T05:12:00Z,13.66,84.6,0.17,0.34
2026-06-01T05:12:30Z,17.59,83.3,0.26,0.18
2026-06-01T05:13:00Z,15.23,70.7,0.39,0.26
2026-06-01T05:13:30Z,17.63,40.0,0.22,0.21
2026-06-01T05:14:00Z,13.31,46.7,0.32,0.38
2026-06-01T05:14:30Z,16.81,45.8,0.16,0.42
2026-06-01T05:15:00Z,16.16,79.1,0.21,0.25
2026-06-01T05:15:30Z,16.14,49.2,0.15,0.16
2026-06-01T05:16:00Z,14.9,95.6,0.36,0.35
2026-06-01T05:16:30Z,18.38,45.0,0.28,0.16
2026-06-01T05:17:00Z,14.62,80.4,0.27,0.35
2026-06-01T05:17:30Z,17.56,54.4,0.07,0.11
2026-06-01T05:18:00Z,12.87,94.5,0.11,0.46
2026-06-01T05:18:30Z,11.74,59.7,0.01,0.01
2026-06-01T05:19:00Z,16.48,83.7,0.03,0.11
2026-06-01T05:19:30Z,17.25,48.6,0.28,0.36
2026-06-01T05:20:00Z,15.42,84.8,0.12,0.17
2026-06-01T05:20:30Z,17.07,64.5,0.05,0.04
2026-06-01T05:21:00Z,15.31,82.1,0.03,0.1
2026-06-01T05:21:30Z,15.17,72.4,0.14,0.02
2026-06-01T05:22:00Z,14.08,46.8,0.2,0.11
2026-06-01T05:22:30Z,13.54,79.0,0.22,0.24
2026-06-01T05:23:00Z,16.36,61.4,0.16,0.01
2026-06-01T05:23:30Z,13.7,40.0,0.22,0.01
2026-06-01T05:24:00Z,16.08,51.7,0.04,0.43
2026-06-01T05:24:30Z,16.63,42.8,0.04,0.26
2026-06-01T05:25:00Z,14.57,40.0,0.12,0.41
2026-06-01T05:25:30Z,18.08,40.0,0.27,0.35
2026-06-01T05:26:00Z,12.02,40.0,0.28,0.09
2026-06-01T05:26:30Z,14.68,99.5,0.08,0.33
2026-06-01T05:27:00Z,19.01,43.7,0.34,0.46
2026-06-01T05:27:30Z,15.46,59.1,0.02,0.02
2026-06-01T05:28:00Z,16.02,48.5,0.38,0.45
2026-06-01T05:28:30Z,10.86,93.6,0.32,0.39
2026-06-01T05:29:00Z,16.27,64.5,0.19,0.19
2026-06-01T05:29:30Z,14.52,40.0,0.34,0.4
2026-06-01T05:30:00Z,14.09,54.5,0.33,0.26
2026-06-01T05:30:30Z,14.22,63.3,0.2,0.13
2026-06-01T05:31:00Z,12.01,40.0,0.24,0.49
2026-06-01T05:31:30Z,15.13,43.4,0.14,0.05
2026-06-01T05:32:00Z,11.66,116.4,0.15,0.35
2026-06-01T05:32:30Z,20.36,47.9,0.12,0.05
2026-06-01T05:33:00Z,17.4,55.7,0.38,0.15
2026-06-01T05:33:30Z,13.84,70.7,0.24,0.48
2026-06-01T05:34:00Z,16.75,67.2,0.3,0.4
2026-06-01T05:34:30Z,16.49,60.2,0.24,0.23
2026-06-01T05:35:00Z,17.67,60.1,0.28,0.38
2026-06-01T05:35:30Z,15.27,40.0,0.3,0.28
2026-06-01T05:36:00Z,16.01,68.8,0.22,0.11
2026-06-01T05:36:30Z,15.62,103.6,0.32,0.05
2026-06-01T05:37:00Z,15.78,40.0,0.3,0.24
2026-06-01T05:37:30Z,16.03,40.0,0.37,0.44
2026-06-01T05:38:00Z,19.63,82.8,0.31,0.5
2026-06-01T05:38:30Z,16.26,92.4,0.07,0.34
2026-06-01T05:39:00Z,13.57,69.4,0.29,0.4
2026-06-01T05:39:30Z,19.07,40.0,0.32,0.12
2026-06-01T05:40:00Z,12.6,60.1,0.26,0.13
2026-06-01T05:40:30Z,17.59,40.0,0.39,0.43
2026-06-01T05:41:00Z,14.11,40.0,0.24,0.44
2026-06-01T05:41:30Z,18.09,54.1,0.13,0.04
2026-06-01T05:42:00Z,16.58,82.8,0.16,0.17
2026-06-01T05:42:30Z,13.53,85.3,0.11,0.39
2026-06-01T05:43:00Z,16.12,40.0,0.37,0.22
2026-06-01T05:43:30Z,12.33,61.3,0.38,0.5
2026-06-01T05:44:00Z,17.79,45.4,0.17,0.19
2026-06-01T05:44:30Z,15.73,82.1,0.13,0.48
2026-06-01T05:45:00Z,16.7,79.8,0.02,0.24
2026-06-01T05:45:30Z,15.47,69.2,0.28,0.02
2026-06-01T05:46:00Z,13.22,79.4,0.16,0.18
2026-06-01T05:46:30Z,15.97,110.8,0.3,0.39
2026-06-01T05:47:00Z,14.61,42.2,0.07,0.3
2026-06-01T05:47:30Z,19.03,70.4,0.23,0.33
2026-06-01T05:48:00Z,19.15,67.3,0.25,0.47
2026-06-01T05:48:30Z,16.08,95.3,0.0,0.05
2026-06-01T05:49:00Z,17.18,73.2,0.34,0.32
2026-06-01T05:49:30Z,15.24,40.0,0.09,0.39
2026-06-01T05:50:00Z,16.54,45.0,0.02,0.41
2026-06-01T05:50:30Z,16.5,83.3,0.22,0.13
2026-06-01T05:51:00Z,15.5,62.9,0.22,0.31
2026-06-01T05:51:30Z,15.68,85.0,0.29,0.02
2026-06-01T05:52:00Z,17.15,40.2,0.21,0.17
2026-06-01T05:52:30Z,16.26,42.9,0.27,0.16
2026-06-01T05:53:00Z,17.94,40.0,0.39,0.07
2026-06-01T05:53:30Z,17.96,69.8,0.22,0.44
2026-06-01T05:54:00Z,18.14,43.5,0.15,0.37
2026-06-01T05:54:30Z,13.06,102.5,0.31,0.2
2026-06-01T05:55:00Z,18.88,60.9,0.01,0.1
2026-06-01T05:55:30Z,15.72,76.9,0.06,0.13
2026-06-01T05:56:00Z,13.99,50.0,0.34,0.39
2026-06-01T05:56:30Z,14.74,86.0,0.12,0.22
2026-06-01T05:57:00Z,13.8,40.0,0.34,0.15
2026-06-01T05:57:30Z,16.76,53.5,0.34,0.22
2026-06-01T05:58:00Z,17.12,84.1,0.39,0.18
2026-06-01T05:58:30Z,18.2,40.0,0.39,0.22
2026-06-01T05:59:00Z,17.22,69.4,0.09,0.01
2026-06-01T05:59:30Z,14.64,84.4,0.3,0.2
2026-06-01T06:00:00Z,13.88,61.3,0.31,0.07
2026-06-01T06:00:30Z,17.04,62.5,0.07,0.14
2026-06-01T06:01:00Z,14.83,57.6,0.31,0.39
2026-06-01T06:01:30Z,16.97,71.3,0.12,0.42
2026-06-01T06:02:00Z,16.91,104.5,0.13,0.39
2026-06-01T06:02:30Z,17.55,71.3,0.4,0.08
2026-06-01T06:03:00Z,18.25,72.5,0.14,0.37
2026-06-01T06:03:30Z,17.9,70.3,0.09,0.12
2026-06-01T06:04:00Z,17.28,56.1,0.33,0.01
2026-06-01T06:04:30Z,16.07,62.0,0.09,0.17
2026-06-01T06:05:00Z,16.15,80.2,0.01,0.43
2026-06-01T06:05:30Z,17.31,40.0,0.03,0.33
2026-06-01T06:06:00Z,13.51,51.5,0.01,0.45
2026-06-01T06:06:30Z,20.44,59.8,0.14,0.23
2026-06-01T06:07:00Z,12.61,70.5,0.27,0.37
2026-06-01T06:07:30Z,18.67,40.0,0.27,0.25
2026-06-01T06:08:00Z,20.04,58.5,0.26,0.31
2026-06-01T06:08:30Z,16.26,53.2,0.01,0.45
2026-06-01T06:09:00Z,14.61,40.0,0.34,0.21
2026-06-01T06:09:30Z,15.7,109.9,0.09,0.3
2026-06-01T06:10:00Z,17.82,65.7,0.23,0.35
2026-06-01T06:10:30Z,17.31,68.5,0.3,0.38
2026-06-01T06:11:00Z,18.69,69.3,0.31,0.13
2026-06-01T06:11:30Z,15.1,40.6,0.34,0.21
2026-06-01T06:12:00Z,15.78,92.3,0.35,0.5
2026-06-01T06:12:30Z,14.94,95.1,0.23,0.34
2026-06-01T06:13:00Z,16.46,70.1,0.18,0.15
2026-06-01T06:13:30Z,16.73,60.6,0.33,0.33
2026-06-01T06:14:00Z,19.08,48.0,0.23,0.15
2026-06-01T06:14:30Z,13.4,63.5,0.0,0.07
2026-06-01T06:15:00Z,16.41,67.9,0.26,0.39
2026-06-01T06:15:30Z,16.81,44.5,0.12,0.24
2026-06-01T06:16:00Z,16.66,56.4,0.36,0.38
2026-06-01T06:16:30Z,16.56,77.5,0.31,0.09
2026-06-01T06:17:00Z,14.0,40.0,0.08,0.01
2026-06-01T06:17:30Z,20.77,48.9,0.35,0.02
2026-06-01T06:18:00Z,19.51,50.2,0.23,0.3
2026-06-01T06:18:30Z,19.17,80.7,0.4,0.45
2026-06-01T06:19:00Z,18.82,54.7,0.32,0.1
2026-06-01T06:19:30Z,18.76,76.7,0.21,0.47
2026-06-01T06:20:00Z,17.47,40.0,0.34,0.5
2026-06-01T06:20:30Z,13.3,62.4,0.18,0.49
2026-06-01T06:21:00Z,19.3,71.1,0.37,0.08
2026-06-01T06:21:30Z,16.55,66.3,0.23,0.3
2026-06-01T06:22:00Z,15.66,61.7,0.31,0.17
2026-06-01T06:22:30Z,16.63,54.3,0.1,0.37
2026-06-01T06:23:00Z,16.7,51.6,0.2,0.14
2026-06-01T06:23:30Z,20.12,80.2,0.38,0.49
2026-06-01T06:24:00Z,14.84,78.8,0.29,0.25
2026-06-01T06:24:30Z,15.01,85.2,0.07,0.27
2026-06-01T06:25:00Z,19.09,87.5,0.34,0.41
2026-06-01T06:25:30Z,18.97,41.7,0.14,0.08
2026-06-01T06:26:00Z,18.28,60.2,0.11,0.38
2026-06-01T06:26:30Z,18.28,47.7,0.05,0.13
2026-06-01T06:27:00Z,15.53,59.9,0.25,0.43
2026-06-01T06:27:30Z,17.56,46.5,0.11,0.34
2026-06-01T06:28:00Z,18.01,53.2,0.4,0.35
2026-06-01T06:28:30Z,16.45,40.0,0.33,0.44
2026-06-01T06:29:00Z,17.37,86.5,0.26,0.18
2026-06-01T06:29:30Z,16.7,40.0,0.37,0.3
2026-06-01T06:30:00Z,16.48,49.6,0.26,0.21
2026-06-01T06:30:30Z,17.9,40.0,0.01,0.17
2026-06-01T06:31:00Z,17.43,63.5,0.37,0.34
2026-06-01T06:31:30Z,15.34,103.8,0.28,0.06
2026-06-01T06:32:00Z,16.37,40.0,0.37,0.25
2026-06-01T06:32:30Z,18.43,72.8,0.27,0.0
2026-06-01T06:33:00Z,19.29,73.2,0.02,0.01
2026-06-01T06:33:30Z,18.06,88.0,0.1,0.43
2026-06-01T06:34:00Z,19.03,109.6,0.32,0.46
2026-06-01T06:34:30Z,17.19,71.8,0.29,0.48
2026-06-01T06:35:00Z,15.95,70.5,0.26,0.14
2026-06-01T06:35:30Z,19.68,40.6,0.34,0.3
2026-06-01T06:36:00Z,19.02,62.4,0.3,0.38
2026-06-01T06:36:30Z,20.51,53.7,0.28,0.49
2026-06-01T06:37:00Z,17.3,74.8,0.05,0.29
2026-06-01T06:37:30Z,19.72,42.0,0.17,0.49
2026-06-01T06:38:00Z,14.05,68.4,0.22,0.47
2026-06-01T06:38:30Z,15.92,60.9,0.08,0.25
2026-06-01T06:39:00Z,19.02,76.2,0.03,0.02
2026-06-01T06:39:30Z,17.77,50.7,0.27,0.13
2026-06-01T06:40:00Z,17.53,49.7,0.34,0.08
2026-06-01T06:40:30Z,17.48,40.0,0.35,0.05
2026-06-01T06:41:00Z,18.09,104.0,0.07,0.2
2026-06-01T06:41:30Z,20.2,40.0,0.33,0.41
2026-06-01T06:42:00Z,17.34,65.8,0.23,0.31
2026-06-01T06:42:30Z,16.1,51.9,0.33,0.5
2026-06-01T06:43:00Z,20.38,40.0,0.25,0.27
2026-06-01T06:43:30Z,18.18,40.0,0.35,0.45
2026-06-01T06:44:00Z,17.48,71.9,0.16,0.02
2026-06-01T06:44:30Z,17.43,65.0,0.17,0.18
2026-06-01T06:45:00Z,19.39,54.6,0.23,0.25
2026-06-01T06:45:30Z,16.48,45.0,0.08,0.35
2026-06-01T06:46:00Z,17.17,76.2,0.14,0.23
2026-06-01T06:46:30Z,20.1,68.8,0.09,0.23
2026-06-01T06:47:00Z,19.91,87.1,0.14,0.13
2026-06-01T06:47:30Z,18.65,54.9,0.16,0.17
2026-06-01T06:48:00Z,16.64,40.0,0.21,0.37
2026-06-01T06:48:30Z,19.83,65.1,0.38,0.08
2026-06-01T06:49:00Z,22.3,41.5,0.34,0.35
2026-06-01T06:49:30Z,20.01,66.7,0.25,0.0
2026-06-01T06:50:00Z,10.1,65.0,0.15,0.03
2026-06-01T06:50:30Z,16.24,64.8,0.06,0.04
2026-06-01T06:51:00Z,20.62,40.0,0.29,0.45
2026-06-01T06:51:30Z,20.76,81.6,0.2,0.46
2026-06-01T06:52:00Z,20.42,86.9,0.23,0.15
2026-06-01T06:52:30Z,15.95,82.0,0.3,0.25
2026-06-01T06:53:00Z,13.61,62.6,0.37,0.03
2026-06-01T06:53:30Z,19.6,48.8,0.24,0.01
2026-06-01T06:54:00Z,17.9,53.1,0.19,0.04
2026-06-01T06:54:30Z,18.37,43.1,0.06,0.2
2026-06-01T06:55:00Z,16.83,79.0,0.15,0.31
2026-06-01T06:55:30Z,17.29,68.9,0.3,0.49
2026-06-01T06:56:00Z,18.38,100.7,0.38,0.26
2026-06-01T06:56:30Z,22.17,40.0,0.37,0.03
2026-06-01T06:57:00Z,18.77,51.5,0.36,0.07
2026-06-01T06:57:30Z,18.59,55.0,0.14,0.08
2026-06-01T06:58:00Z,17.61,58.5,0.09,0.42
2026-06-01T06:58:30Z,17.63,76.2,0.2,0.08
2026-06-01T06:59:00Z,16.62,56.7,0.4,0.47
2026-06-01T06:59:30Z,19.59,52.3,0.36,0.5
2026-06-01T07:00:00Z,18.29,72.7,0.21,0.41
2026-06-01T07:00:30Z,17.24,55.0,0.23,0.07
2026-06-01T07:01:00Z,19.28,50.3,0.08,0.49
2026-06-01T07:01:30Z,17.71,67.7,0.04,0.01
2026-06-01T07:02:00Z,21.0,97.3,0.12,0.4
2026-06-01T07:02:30Z,21.54,44.8,0.13,0.32
2026-06-01T07:03:00Z,14.74,64.4,0.04,0.46
2026-06-01T07:03:30Z,15.92,72.2,0.12,0.21
2026-06-01T07:04:00Z,18.74,96.5,0.26,0.25
2026-06-01T07:04:30Z,16.27,77.9,0.14,0.04
2026-06-01T07:05:00Z,18.13,82.9,0.32,0.19
2026-06-01T07:05:30Z,20.03,57.6,0.31,0.28
2026-06-01T07:06:00Z,19.16,67.8,0.11,0.09
2026-06-01T07:06:30Z,20.69,40.0,0.19,0.03
2026-06-01T07:07:00Z,20.61,54.1,0.25,0.06
2026-06-01T07:07:30Z,17.16,62.9,0.26,0.44
2026-06-01T07:08:00Z,22.21,80.0,0.19,0.32
2026-06-01T07:08:30Z,18.45,40.0,0.11,0.24
2026-06-01T07:09:00Z,16.3,54.3,0.11,0.1
2026-06-01T07:09:30Z,22.06,63.7,0.27,0.06
2026-06-01T07:10:00Z,19.44,40.0,0.04,0.07
2026-06-01T07:10:30Z,15.99,56.6,0.29,0.47
2026-06-01T07:11:00Z,20.62,40.0,0.14,0.21
2026-06-01T07:11:30Z,16.57,64.1,0.21,0.01
2026-06-01T07:12:00Z,18.96,51.0,0.36,0.37
2026-06-01T07:12:30Z,20.54,41.2,0.23,0.22
2026-06-01T07:13:00Z,20.09,67.0,0.31,0.3
2026-06-01T07:13:30Z,18.77,61.1,0.21,0.06
2026-06-01T07:14:00Z,20.38,40.0,0.37,0.04
2026-06-01T07:14:30Z,17.48,62.7,0.39,0.37
2026-06-01T07:15:00Z,18.21,74.6,0.33,0.47
2026-06-01T07:15:30Z,18.64,48.3,0.04,0.19
2026-06-01T07:16:00Z,17.2,83.2,0.14,0.47
2026-06-01T07:16:30Z,19.16,51.3,0.02,0.03
2026-06-01T07:17:00Z,22.86,40.0,0.29,0.24
2026-06-01T07:17:30Z,22.6,63.7,0.14,0.23
2026-06-01T07:18:00Z,19.54,40.0,0.26,0.28
2026-06-01T07:18:30Z,22.1,49.2,0.29,0.3
2026-06-01T07:19:00Z,21.97,40.0,0.22,0.04
2026-06-01T07:19:30Z,18.19,68.5,0.39,0.42
2026-06-01T07:20:00Z,19.54,63.3,0.32,0.33
2026-06-01T07:20:30Z,19.16,75.5,0.34,0.44
2026-06-01T07:21:00Z,20.78,66.8,0.01,0.32
2026-06-01T07:21:30Z,17.18,71.0,0.11,0.09
2026-06-01T07:22:00Z,17.4,40.0,0.18,0.27
2026-06-01T07:22:30Z,18.14,76.1,0.2,0.08
2026-06-01T07:23:00Z,20.27,50.5,0.14,0.32
2026-06-01T07:23:30Z,19.04,43.1,0.37,0.18
2026-06-01T07:24:00Z,19.07,64.5,0.04,0.13
2026-06-01T07:24:30Z,15.84,40.0,0.33,0.14
2026-06-01T07:25:00Z,21.82,73.3,0.06,0.02
2026-06-01T07:25:30Z,21.26,53.4,0.17,0.1
2026-06-01T07:26:00Z,19.56,55.5,0.01,0.0
2026-06-01T07:26:30Z,22.35,81.9,0.25,0.24
2026-06-01T07:27:00Z,18.11,60.6,0.02,0.34
2026-06-01T07:27:30Z,21.36,54.2,0.22,0.11
2026-06-01T07:28:00Z,20.95,49.8,0.11,0.18
2026-06-01T07:28:30Z,17.37,65.6,0.36,0.17
